groupby_lastfm,year,song,artist,genre,inverse_score,number_of_weeks,old_popularity,artist_rank,lastfm,lastfm_rank,youtube,youtube_rank,new_total_count,genre_category,Alternative & Punk,Classical,Electronica,Jazz,Other,Pop,Rock,Soundtrack,Traditional,Urban,number_of_songs_by_artist,total_number_of_songs_by_artist,genre_Count_from2005,groupby_youtube,groupby_5,groupby_3,rankby_total_count,groupby_3_total_rank,groupby_5_total_rank,full_gerne_count
1,1967,Foxey Lady,Jimi Hendrix,Rock,103,4,5825,2010,3150398,45,25440063.0,54,28590461.0,6,0,0,0,0,0,0,1,0,0,0,4,19,1990,1,1,1,49,1,1,75454
1,1961,The Lion Sleeps Tonight,The Tokens,Rock,1240,15,232,194,332303,461,28147777.0,44,28480080.0,6,0,0,0,0,0,0,1,0,0,0,80,93,1990,1,1,1,50,1,1,75454
1,1967,Somebody To Love,Jefferson Airplane,Rock,995,15,760,285,4183522,23,22582723.0,60,26766245.0,6,0,0,0,0,0,0,1,0,0,0,54,64,1990,1,1,1,52,1,1,75454
1,1970,We've Only Just Begun,Carpenters,Rock,1334,16,128,335,623360,291,25574321.0,53,26197681.0,6,0,0,0,0,0,0,1,0,0,0,45,327,1990,1,1,1,53,1,1,75454
1,1970,Mississippi Queen,Mountain,Rock,907,17,1026,874,788166,226,24468323.0,55,25256489.0,6,0,0,0,0,0,0,1,0,0,0,17,24,1990,1,1,1,55,1,1,75454
1,1963,Then He Kissed Me,The Crystals,Rock,921,12,979,186,502342,344,23711127.0,57,24213469.0,6,0,0,0,0,0,0,1,0,0,0,83,83,1990,1,1,1,57,1,1,75454
1,1968,Crimson And Clover,Tommy James And The Shondells,Rock,1387,16,100,49,732606,249,23179788.0,58,23912394.0,6,0,0,0,0,0,0,1,0,0,0,188,188,1990,1,1,1,58,1,1,75454
1,1958,Donna,Ritchie Valens,Rock,1727,23,17,249,217479,618,22936087.0,59,23153566.0,6,0,0,0,0,0,0,1,0,0,0,61,61,1990,1,1,1,62,1,1,75454
1,1966,Eleanor Rigby,The Beatles,Rock,576,8,2282,1,5617352,12,16475193.0,84,22092545.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,66,1,1,75454
1,1968,In-A-Gadda-Da-Vida,Iron Butterfly,Rock,810,17,1374,482,760671,241,20633545.0,68,21394216.0,6,0,0,0,0,0,0,1,0,0,0,30,30,1990,1,1,1,67,1,1,75454
10,1965,Super-cali-fragil-istic-expi-ali-docious,Julie Andrews-Dick Van Dyke,Rock,134,5,5500,1834,0,8339,21010524.0,65,21010524.0,-1,0,0,0,0,0,0,0,0,0,0,5,5,1990,1,1,1,69,1,1,75454
1,1970,Yellow River,Christie,Rock,1103,23,480,638,218665,615,20652577.0,67,20871242.0,6,0,0,0,0,0,0,1,0,0,0,23,24,1990,1,1,1,70,1,1,75454
10,1964,I Want To Hold Your Hand,The Beatles,Rock,1402,15,89,1,0,8260,20135333.0,71,20135333.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,72,1,1,75454
1,1967,People Are Strange,The Doors,Rock,644,9,2017,147,5647930,10,14200925.0,96,19848855.0,6,0,0,0,0,0,0,1,0,0,0,99,140,1990,1,1,1,74,1,1,75454
1,1965,Unchained Melody,The Righteous Brothers,Rock,1020,13,688,101,1663886,110,18165953.0,76,19829839.0,6,0,0,0,0,0,0,1,0,0,0,130,164,1990,1,1,1,75,1,1,75454
1,1968,I Started A Joke,Bee Gees,Rock,850,11,1227,152,465427,360,19099346.0,73,19564773.0,6,0,0,0,0,0,0,1,0,0,0,98,516,1990,1,1,1,76,1,1,75454
3,1960,Only The Lonely (Know How I Feel),Roy Orbison,Rock,1506,21,49,19,20956,2324,19463893.0,72,19484849.0,6,0,0,0,0,0,0,1,0,0,0,267,285,1990,1,1,1,77,1,1,75454
1,1964,Twist And Shout,The Beatles,Rock,959,11,876,1,3107165,49,15153619.0,90,18260784.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,81,1,1,75454
1,1968,White Room,Cream,Rock,888,11,1090,277,2410465,70,15024523.0,91,17434988.0,6,0,0,0,0,0,0,1,0,0,0,55,55,1990,1,1,1,82,1,1,75454
1,1967,Brown Eyed Girl,Van Morrison,Rock,985,16,789,478,3608286,35,13532127.0,102,17140413.0,6,0,0,0,0,0,0,1,0,0,0,31,92,1990,1,1,1,84,1,1,75454
1,1966,Wouldn't It Be Nice,The Beach Boys,Rock,765,11,1547,6,3587627,37,13279883.0,106,16867510.0,6,0,0,0,0,0,0,1,0,0,0,345,530,1990,1,1,1,85,1,1,75454
5,1968,Son-Of-A Preacher Man,Dusty Springfield,Rock,903,12,1043,84,3564,4173,16529804.0,83,16533368.0,6,0,0,0,0,0,0,1,0,0,0,145,145,1990,1,1,1,87,1,1,75454
1,1965,Yesterday,The Beatles,Rock,961,11,869,1,6647511,5,9688759.0,146,16336270.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,89,1,1,75454
1,1959,Since I Don't Have You,The Skyliners,Rock,1098,19,495,265,194055,675,16108613.0,85,16302668.0,6,0,0,0,0,0,0,1,0,0,0,57,57,1990,1,1,1,90,1,1,75454
1,1968,With A Little Help From My Friends,Joe Cocker,Rock,142,6,5406,381,1096769,166,14871280.0,93,15968049.0,6,0,0,0,0,0,0,1,0,0,0,51,148,1990,1,1,1,91,1,1,75454
1,1965,You'll Never Walk Alone,Gerry And The Pacemakers,Rock,228,6,4623,178,428100,387,15335615.0,88,15763715.0,6,0,0,0,0,0,0,1,0,0,0,87,87,1990,1,1,1,92,1,1,75454
1,1961,Runaround Sue,Dion,Rock,1244,14,225,59,516395,339,15238324.0,89,15754719.0,6,0,0,0,0,0,0,1,0,0,0,175,180,1990,1,1,1,93,1,1,75454
1,1965,We Gotta Get Out Of This Place,The Animals,Rock,746,11,1610,181,746755,247,14792121.0,94,15538876.0,6,0,0,0,0,0,0,1,0,0,0,86,96,1990,1,1,1,95,1,1,75454
1,1967,Happy Together,The Turtles,Rock,1238,15,239,95,2316510,73,13097199.0,107,15413709.0,6,0,0,0,0,0,0,1,0,0,0,137,137,1990,1,1,1,96,1,1,75454
10,1960,Will You Love Me Tomorrow,The Shirelles,Rock,1481,19,57,44,0,8292,15413457.0,87,15413457.0,6,0,0,0,0,0,0,1,0,0,0,198,198,1990,1,1,1,97,1,1,75454
1,1970,Lola,The Kinks,Rock,1028,14,670,114,2173537,81,12794282.0,110,14967819.0,6,0,0,0,0,0,0,1,0,0,0,123,217,1990,1,1,1,98,1,1,75454
1,1964,Can't Buy Me Love,The Beatles,Rock,897,10,1061,1,4014373,25,10539969.0,130,14554342.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,101,1,1,75454
1,1963,Surfin' Bird,The Trashmen,Rock,956,13,882,752,921190,192,13442707.0,105,14363897.0,6,0,0,0,0,0,0,1,0,0,0,20,20,1990,1,1,1,102,1,1,75454
1,1958,All I Have To Do Is Dream,The Everly Brothers,Rock,68,4,6238,14,827973,215,13481827.0,104,14309800.0,6,0,0,0,0,0,0,1,0,0,0,297,309,1990,1,1,1,103,1,1,75454
1,1966,Yellow Submarine,The Beatles,Rock,779,9,1498,1,4998369,17,9217967.0,154,14216336.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,104,1,1,75454
1,1968,Sunshine Of Your Love,Cream,Rock,1632,26,26,277,3592289,36,10499945.0,132,14092234.0,6,0,0,0,0,0,0,1,0,0,0,55,55,1990,1,1,1,107,1,1,75454
3,1964,Love Potion Number Nine,The Searchers,Rock,1082,14,535,149,41373,1703,14028499.0,99,14069872.0,6,0,0,0,0,0,0,1,0,0,0,99,101,1990,1,1,1,108,1,1,75454
1,1966,Good Vibrations,The Beach Boys,Rock,1155,14,367,6,2643834,61,11151223.0,122,13795057.0,6,0,0,0,0,0,0,1,0,0,0,345,530,1990,1,1,1,112,1,1,75454
1,1970,All Right Now,Free,Rock,1215,16,266,721,1627848,112,11887209.0,118,13515057.0,6,0,0,0,0,0,0,1,0,0,0,21,24,1990,1,1,1,114,1,1,75454
1,1966,Georgy Girl,The Seekers,Rock,1191,16,311,329,141705,827,12933622.0,108,13075327.0,6,0,0,0,0,0,0,1,0,0,0,46,46,1990,1,1,1,116,1,1,75454
1,1967,The Letter,The Box Tops,Rock,1294,16,167,156,1351424,133,11691984.0,120,13043408.0,6,0,0,0,0,0,0,1,0,0,0,97,97,1990,1,1,1,117,1,1,75454
10,1969,Down On The Corner/Fortunate Son,Creedence Clearwater Revival,Rock,1184,15,320,108,0,8256,12827814.0,109,12827814.0,-1,0,0,0,0,0,0,0,0,0,0,127,154,1990,1,1,1,118,1,1,75454
2,1960,Angel Baby,Rosie And The Originals,Rock,1090,13,519,1096,81095,1170,12728342.0,111,12809437.0,6,0,0,0,0,0,0,1,0,0,0,13,13,1990,1,1,1,119,1,1,75454
1,1967,Can't Take My Eyes Off You,Frankie Valli,Rock,1316,16,139,294,403335,403,12396122.0,114,12799457.0,6,0,0,0,0,0,0,1,0,0,0,52,138,1990,1,1,1,120,1,1,75454
1,1965,Eve Of Destruction,Barry McGuire,Rock,946,11,911,676,388475,418,12361421.0,115,12749896.0,6,0,0,0,0,0,0,1,0,0,0,22,22,1990,1,1,1,121,1,1,75454
1,1963,Rhythm Of The Rain,The Cascades,Rock,1269,16,191,435,163207,757,12127962.0,116,12291169.0,6,0,0,0,0,0,0,1,0,0,0,34,34,1990,1,1,1,123,1,1,75454
1,1961,Runaway,Del Shannon,Rock,1347,17,123,102,1260889,142,10787338.0,127,12048227.0,6,0,0,0,0,0,0,1,0,0,0,130,142,1990,1,1,1,124,1,1,75454
1,1965,For Your Love,The Yardbirds,Rock,869,12,1157,195,1362566,131,10616289.0,129,11978855.0,6,0,0,0,0,0,0,1,0,0,0,80,80,1990,1,1,1,125,1,1,75454
1,1965,Ticket To Ride,The Beatles,Rock,933,11,946,1,3572169,38,8394843.0,166,11967012.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,126,1,1,75454
1,1967,All You Need Is Love,The Beatles,Rock,915,11,997,1,5319188,16,6567726.0,212,11886914.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,128,1,1,75454
1,1969,Kozmic Blues,Janis Joplin,Rock,354,9,3574,1441,715198,254,10855698.0,126,11570896.0,6,0,0,0,0,0,0,1,0,0,0,9,36,1990,1,1,1,131,1,1,75454
1,1970,Black Magic Woman,Santana,Rock,551,7,2413,520,1210389,147,10333740.0,135,11544129.0,6,0,0,0,0,0,0,1,0,0,0,28,178,1990,1,1,1,132,1,1,75454
1,1960,Beyond The Sea,Bobby Darin,Rock,1058,14,601,8,947485,188,10528626.0,131,11476111.0,6,0,0,0,0,0,0,1,0,0,0,326,334,1990,1,1,1,133,1,1,75454
1,1969,Proud Mary,Creedence Clearwater Revival,Rock,1159,14,360,108,2467773,65,8916315.0,158,11384088.0,6,0,0,0,0,0,0,1,0,0,0,127,154,1990,1,1,1,135,1,1,75454
1,1969,Pinball Wizard,The Who,Rock,678,11,1884,153,2311189,74,9046505.0,156,11357694.0,6,0,0,0,0,0,0,1,0,0,0,98,231,1990,1,1,1,136,1,1,75454
1,1970,Fire And Rain,James Taylor,Rock,1284,16,179,636,1511300,121,9834180.0,144,11345480.0,6,0,0,0,0,0,0,1,0,0,0,23,182,1990,1,1,1,137,1,1,75454
2,1967,Carrie-Anne,The Hollies,Rock,930,13,957,86,65619,1329,11081507.0,123,11147126.0,6,0,0,0,0,0,0,1,0,0,0,143,215,1990,1,1,1,140,1,1,75454
1,1959,Mack The Knife,Bobby Darin,Rock,2202,26,2,8,615887,293,10286399.0,137,10902286.0,6,0,0,0,0,0,0,1,0,0,0,326,334,1990,1,1,1,141,1,1,75454
1,1964,Downtown,Petula Clark,Rock,1265,15,196,71,895928,201,9680366.0,147,10576294.0,6,0,0,0,0,0,0,1,0,0,0,161,190,1990,1,1,1,143,1,1,75454
1,1967,Purple Haze,The Jimi Hendrix Experience,Rock,174,8,5076,507,1876786,94,8695953.0,161,10572739.0,6,0,0,0,0,0,0,1,0,0,0,29,29,1990,1,1,1,145,1,1,75454
1,1964,You Never Can Tell,Chuck Berry,Rock,563,9,2347,112,1203121,148,9317643.0,151,10520764.0,6,0,0,0,0,0,0,1,0,0,0,123,153,1990,1,1,1,147,1,1,75454
1,1963,You Don't Own Me,Lesley Gore,Rock,1025,13,678,73,287755,512,10108277.0,139,10396032.0,6,0,0,0,0,0,0,1,0,0,0,157,157,1990,1,1,1,148,1,1,75454
1,1969,Green River,Creedence Clearwater Revival,Rock,1094,13,507,108,1853109,97,8457708.0,164,10310817.0,6,0,0,0,0,0,0,1,0,0,0,127,154,1990,1,1,1,149,1,1,75454
1,1964,Mr. Lonely,Bobby Vinton,Rock,1290,15,173,15,165802,745,10085122.0,141,10250924.0,-1,0,0,0,0,0,0,0,0,0,0,291,369,1990,1,1,1,151,1,1,75454
4,1965,L-O-N-E-L-Y,Bobby Vinton,Rock,507,8,2621,15,8635,3288,10085341.0,140,10093976.0,-1,0,0,0,0,0,0,0,0,0,0,291,369,1990,1,1,1,152,1,1,75454
1,1970,Immigrant Song,Led Zeppelin,Rock,313,6,3914,490,6268358,6,3789760.0,360,10058118.0,6,0,0,0,0,0,0,1,0,0,0,30,100,1990,1,1,1,153,1,1,75454
1,1966,God Only Knows,The Beach Boys,Rock,401,8,3259,6,3009584,51,6941449.0,206,9951033.0,6,0,0,0,0,0,0,1,0,0,0,345,530,1990,1,1,1,154,1,1,75454
1,1961,Hello Mary Lou,Ricky Nelson,Rock,1148,15,374,43,143829,822,9631186.0,148,9775015.0,6,0,0,0,0,0,0,1,0,0,0,199,199,1990,1,1,1,156,1,1,75454
1,1969,"He Ain't Heavy, He's My Brother",The Hollies,Rock,1069,18,568,86,281196,522,9397675.0,150,9678871.0,6,0,0,0,0,0,0,1,0,0,0,143,215,1990,1,1,1,160,1,1,75454
1,1964,You Really Got Me,The Kinks,Rock,1014,15,704,114,3016778,50,6599369.0,210,9616147.0,-1,0,0,0,0,0,0,0,0,0,0,123,217,1990,1,1,1,162,1,1,75454
1,1966,Barbara Ann,The Beach Boys,Rock,832,11,1301,6,925288,191,8677873.0,162,9603161.0,6,0,0,0,0,0,0,1,0,0,0,345,530,1990,1,1,1,163,1,1,75454
1,1963,Be My Baby,The Ronettes,Rock,1025,13,680,307,1774162,103,7675774.0,179,9449936.0,6,0,0,0,0,0,0,1,0,0,0,50,50,1990,1,1,1,164,1,1,75454
1,1961,Milord,Edith Piaf,Rock,28,3,6989,2091,746822,246,8636735.0,163,9383557.0,-1,0,0,0,0,0,0,0,0,0,0,3,3,1990,1,1,1,165,1,1,75454
1,1969,Time Of The Season,The Zombies,Rock,1049,13,622,317,1749654,105,7512163.0,183,9261817.0,6,0,0,0,0,0,0,1,0,0,0,48,48,1990,1,1,1,167,1,1,75454
1,1966,My Generation,The Who,Rock,104,5,5818,153,3303879,42,5932554.0,239,9236433.0,6,0,0,0,0,0,0,1,0,0,0,98,231,1990,1,1,1,168,1,1,75454
1,1968,Jumpin' Jack Flash,The Rolling Stones,Rock,1015,12,699,32,2015397,87,7148668.0,200,9164065.0,6,0,0,0,0,0,0,1,0,0,0,218,585,1990,1,1,1,170,1,1,75454
1,1969,Crystal Blue Persuasion,Tommy James And The Shondells,Rock,1230,15,248,49,239686,580,8831648.0,159,9071334.0,6,0,0,0,0,0,0,1,0,0,0,188,188,1990,1,1,1,171,1,1,75454
1,1965,I Got You Babe,Sonny & Cher,Rock,1057,14,606,143,684447,260,8158627.0,169,8843074.0,6,0,0,0,0,0,0,1,0,0,0,103,146,1990,1,1,1,172,1,1,75454
1,1968,Touch Me,The Doors,Rock,1096,13,501,147,3127603,47,5635577.0,253,8763180.0,6,0,0,0,0,0,0,1,0,0,0,99,140,1990,1,1,1,173,1,1,75454
10,1970,American Woman/No Sugar Tonight,The Guess Who,Rock,1307,15,148,158,1,8166,8704069.0,160,8704070.0,6,0,0,0,0,0,0,1,0,0,0,96,206,1990,1,1,1,175,1,1,75454
1,1965,I Can't Explain,The Who,Rock,10,2,7713,153,1243003,143,7413951.0,191,8656954.0,6,0,0,0,0,0,0,1,0,0,0,98,231,1990,1,1,1,176,1,1,75454
1,1967,I Think We're Alone Now,Tommy James And The Shondells,Rock,1277,17,186,49,168142,740,8429857.0,165,8597999.0,6,0,0,0,0,0,0,1,0,0,0,188,188,1990,1,1,1,177,1,1,75454
1,1968,On The Road Again,Canned Heat,Rock,638,11,2045,386,1071634,170,7440026.0,188,8511660.0,6,0,0,0,0,0,0,1,0,0,0,38,43,1990,1,1,1,178,1,1,75454
1,1966,You Don't Have To Say You Love Me,Dusty Springfield,Rock,1025,13,679,84,625456,289,7857030.0,175,8482486.0,6,0,0,0,0,0,0,1,0,0,0,145,145,1990,1,1,1,180,1,1,75454
1,1968,Young Girl,The Union Gap Featuring Gary Puckett,Rock,1243,15,227,458,228128,602,8132740.0,170,8360868.0,6,0,0,0,0,0,0,1,0,0,0,32,32,1990,1,1,1,183,1,1,75454
1,1968,The Weight,The Band,Rock,205,7,4816,446,1920781,93,6407282.0,221,8328063.0,6,0,0,0,0,0,0,1,0,0,0,33,61,1990,1,1,1,185,1,1,75454
1,1969,Venus,The Shocking Blue,Rock,1197,14,295,569,641612,281,7599634.0,181,8241246.0,6,0,0,0,0,0,0,1,0,0,0,26,26,1990,1,1,1,186,1,1,75454
1,1970,Let It Be,The Beatles,Rock,1287,14,176,1,6917316,4,1280983.0,765,8198299.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,187,1,1,75454
1,1964,I Get Around,The Beach Boys,Rock,1282,15,181,6,1736753,106,6450316.0,218,8187069.0,6,0,0,0,0,0,0,1,0,0,0,345,530,1990,1,1,1,188,1,1,75454
1,1964,I Only Want To Be With You,Dusty Springfield,Rock,668,10,1915,84,445665,377,7673278.0,180,8118943.0,6,0,0,0,0,0,0,1,0,0,0,145,145,1990,1,1,1,189,1,1,75454
1,1961,Mama Said,The Shirelles,Rock,849,11,1232,44,306948,484,7760842.0,178,8067790.0,6,0,0,0,0,0,0,1,0,0,0,198,198,1990,1,1,1,192,1,1,75454
1,1969,No Time,The Guess Who,Rock,995,14,755,158,221188,610,7839317.0,176,8060505.0,6,0,0,0,0,0,0,1,0,0,0,96,206,1990,1,1,1,193,1,1,75454
1,1968,Magic Carpet Ride,Steppenwolf,Rock,1245,16,223,187,1560512,119,6435228.0,220,7995740.0,6,0,0,0,0,0,0,1,0,0,0,82,113,1990,1,1,1,194,1,1,75454
1,1970,Spirit In The Sky,Norman Greenbaum,Rock,1273,15,190,698,1820306,99,6173047.0,233,7993353.0,6,0,0,0,0,0,0,1,0,0,0,21,27,1990,1,1,1,195,1,1,75454
1,1969,Something,The Beatles,Rock,549,6,2421,1,5623107,11,2362818.0,498,7985925.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,196,1,1,75454
2,1961,Travelin' Man,Ricky Nelson,Rock,1349,16,120,43,101294,1040,7879250.0,173,7980544.0,6,0,0,0,0,0,0,1,0,0,0,199,199,1990,1,1,1,197,1,1,75454
1,1963,In Dreams,Roy Orbison,Rock,979,13,816,19,760892,240,7205127.0,198,7966019.0,6,0,0,0,0,0,0,1,0,0,0,267,285,1990,1,1,1,198,1,1,75454
1,1967,Love Me Two Times,The Doors,Rock,392,7,3311,147,3818808,32,4125622.0,338,7944430.0,6,0,0,0,0,0,0,1,0,0,0,99,140,1990,1,1,1,200,1,1,75454
1,1959,I Only Have Eyes For You,The Flamingos,Rock,959,13,871,237,440570,380,7487684.0,186,7928254.0,6,0,0,0,0,0,0,1,0,0,0,65,65,1990,1,1,1,202,1,1,75454
5,1969,Tomorrow Tomorrow,Bee Gees,Rock,265,6,4313,152,3937,4062,7905193.0,172,7909130.0,6,0,0,0,0,0,0,1,0,0,0,98,516,1990,1,1,1,203,1,1,75454
1,1970,Paranoid,Black Sabbath,Rock,138,5,5450,1802,7846242,1,34248.0,4155,7880490.0,6,0,0,0,0,0,0,1,0,0,0,5,18,1990,5,3,2,204,1,1,75454
1,1963,Blue Velvet,Bobby Vinton,Rock,1233,15,246,15,447404,375,7077126.0,201,7524530.0,6,0,0,0,0,0,0,1,0,0,0,291,369,1990,1,1,1,209,1,1,75454
6,1970,Funk # 49,James Gang,Rock,329,10,3775,1326,3364,4245,7498604.0,184,7501968.0,6,0,0,0,0,0,0,1,0,0,0,10,14,1990,1,1,1,211,1,1,75454
1,1969,Volunteers,Jefferson Airplane,Rock,204,10,4831,285,787298,227,6611801.0,209,7399099.0,6,0,0,0,0,0,0,1,0,0,0,54,64,1990,1,1,1,213,1,1,75454
1,1967,Silence Is Golden,The Tremeloes,Rock,938,14,933,348,442322,379,6952247.0,205,7394569.0,6,0,0,0,0,0,0,1,0,0,0,43,43,1990,1,1,1,214,1,1,75454
1,1961,The Wanderer,Dion,Rock,1359,18,116,59,348824,445,6956560.0,204,7305384.0,6,0,0,0,0,0,0,1,0,0,0,175,180,1990,1,1,1,216,1,1,75454
3,1966,The Ballad Of The Green Berets,SSgt Barry Sadler,Rock,1108,13,466,742,27851,2054,7233717.0,196,7261568.0,6,0,0,0,0,0,0,1,0,0,0,20,20,1990,1,1,1,217,1,1,75454
1,1963,"Baby, I Love You",The Ronettes,Rock,534,9,2489,307,171369,733,7029544.0,203,7200913.0,6,0,0,0,0,0,0,1,0,0,0,50,50,1990,1,1,1,220,1,1,75454
2,1969,Don't Forget To Remember,Bee Gees,Rock,65,3,6283,152,132461,866,6908610.0,208,7041071.0,6,0,0,0,0,0,0,1,0,0,0,98,516,1990,1,1,1,221,1,1,75454
1,1964,A Hard Day's Night,The Beatles,Rock,1157,13,362,1,3843250,29,3131849.0,412,6975099.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,222,1,1,75454
1,1966,Nowhere Man,The Beatles,Rock,806,9,1397,1,2453351,67,4402630.0,318,6855981.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,223,1,1,75454
1,1968,"Hello, I Love You",The Doors,Rock,1047,12,630,147,3151241,44,3698336.0,371,6849577.0,6,0,0,0,0,0,0,1,0,0,0,99,140,1990,1,1,1,224,1,1,75454
1,1963,Wipe Out,The Surfaris,Rock,2019,30,3,342,290333,504,6540784.0,214,6831117.0,6,0,0,0,0,0,0,1,0,0,0,44,44,1990,1,1,1,226,1,1,75454
1,1958,I Wonder Why,Dion & The Belmonts,Rock,95,2,5922,177,190511,685,6575365.0,211,6765876.0,6,0,0,0,0,0,0,1,0,0,0,88,88,1990,1,1,1,227,1,1,75454
1,1969,Raindrops Keep Fallin' On My Head,B.J. Thomas,Rock,1794,22,10,133,273703,534,6389654.0,222,6663357.0,6,0,0,0,0,0,0,1,0,0,0,108,218,1990,1,1,1,228,1,1,75454
1,1963,Louie Louie,The Kingsmen,Rock,1327,18,132,192,862281,205,5755471.0,247,6617752.0,6,0,0,0,0,0,0,1,0,0,0,80,80,1990,1,1,1,230,1,1,75454
1,1964,I Feel Fine,The Beatles,Rock,1000,11,735,1,2289063,77,4312796.0,323,6601859.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,231,1,1,75454
2,1967,This Is My Song,Petula Clark,Rock,913,12,1004,71,52843,1505,6533441.0,215,6586284.0,6,0,0,0,0,0,0,1,0,0,0,161,190,1990,1,1,1,234,1,1,75454
1,1970,Reflections Of My Life,The Marmalade,Rock,1079,15,541,633,138413,838,6444125.0,219,6582538.0,6,0,0,0,0,0,0,1,0,0,0,23,23,1990,1,1,1,235,1,1,75454
1,1966,I Fought The Law,Bobby Fuller Four,Rock,785,11,1482,871,269540,541,6223757.0,230,6493297.0,6,0,0,0,0,0,0,1,0,0,0,17,17,1990,1,1,1,237,1,1,75454
1,1970,Lonely Days,Bee Gees,Rock,200,4,4856,152,152808,786,6289879.0,227,6442687.0,6,0,0,0,0,0,0,1,0,0,0,98,516,1990,1,1,1,240,1,1,75454
1,1962,Breaking Up Is Hard To Do,Neil Sedaka,Rock,1179,14,326,36,234452,589,6126713.0,235,6361165.0,6,0,0,0,0,0,0,1,0,0,0,209,309,1990,1,1,1,241,1,1,75454
1,1965,Like A Rolling Stone,Bob Dylan,Rock,888,12,1087,162,5706300,8,651512.0,1147,6357812.0,6,0,0,0,0,0,0,1,0,0,0,95,184,1990,2,1,1,242,1,1,75454
4,1967,Tell Him,Patti Drew,Rock,102,8,5835,689,13259,2787,6305311.0,226,6318570.0,6,0,0,0,0,0,0,1,0,0,0,21,21,1990,1,1,1,244,1,1,75454
1,1968,I Put A Spell On You,Creedence Clearwater Revival,Rock,237,9,4565,108,1482684,124,4778008.0,294,6260692.0,6,0,0,0,0,0,0,1,0,0,0,127,154,1990,1,1,1,245,1,1,75454
4,1961,"Who Put The Bomp (In The Bomp, Bomp, Bomp)",Barry Mann,Rock,870,12,1154,851,16256,2584,6218276.0,231,6234532.0,6,0,0,0,0,0,0,1,0,0,0,17,23,1990,1,1,1,248,1,1,75454
1,1964,She's Not There,The Zombies,Rock,1191,15,310,317,1189317,150,5042207.0,282,6231524.0,6,0,0,0,0,0,0,1,0,0,0,48,48,1990,1,1,1,249,1,1,75454
1,1970,25 Or 6 To 4,Chicago,Rock,987,12,780,393,715736,253,5449881.0,259,6165617.0,6,0,0,0,0,0,0,1,0,0,0,37,585,1990,1,1,1,251,1,1,75454
1,1967,Itchycoo Park,Small Faces,Rock,920,17,981,673,538812,325,5594208.0,256,6133020.0,6,0,0,0,0,0,0,1,0,0,0,22,22,1990,1,1,1,252,1,1,75454
1,1969,Honky Tonk Women,The Rolling Stones,Rock,1331,15,130,32,1397506,129,4654657.0,302,6052163.0,6,0,0,0,0,0,0,1,0,0,0,218,585,1990,1,1,1,256,1,1,75454
1,1961,Take Good Care Of My Baby,Bobby Vee,Rock,1169,15,346,40,222033,608,5813848.0,244,6035881.0,6,0,0,0,0,0,0,1,0,0,0,214,214,1990,1,1,1,257,1,1,75454
1,1968,Hush,Deep Purple,Rock,785,10,1484,545,1586065,115,4427914.0,314,6013979.0,6,0,0,0,0,0,0,1,0,0,0,27,62,1990,1,1,1,258,1,1,75454
1,1970,Kentucky Rain,Elvis Presley,Rock,618,9,2108,25,187199,694,5784587.0,246,5971786.0,6,0,0,0,0,0,0,1,0,0,0,742,985,1990,1,1,1,259,1,1,75454
2,1965,A World Of Our Own,The Seekers,Rock,589,10,2230,329,47186,1592,5860430.0,240,5907616.0,6,0,0,0,0,0,0,1,0,0,0,46,46,1990,1,1,1,261,1,1,75454
1,1962,Let's Dance,Chris Montez,Rock,996,14,752,233,179867,714,5723949.0,248,5903816.0,6,0,0,0,0,0,0,1,0,0,0,68,68,1990,1,1,1,262,1,1,75454
1,1969,Lodi,Creedence Clearwater Revival,Rock,160,4,5227,108,1399375,128,4485718.0,309,5885093.0,6,0,0,0,0,0,0,1,0,0,0,127,154,1990,1,1,1,263,1,1,75454
1,1962,The Loco-Motion,Little Eva,Rock,1248,16,219,344,198741,662,5669538.0,251,5868279.0,6,0,0,0,0,0,0,1,0,0,0,44,44,1990,1,1,1,265,1,1,75454
1,1969,Lay Lady Lay,Bob Dylan,Rock,981,14,803,162,2306624,75,3555722.0,379,5862346.0,6,0,0,0,0,0,0,1,0,0,0,95,184,1990,1,1,1,266,1,1,75454
1,1967,I Am The Walrus,The Beatles,Rock,152,4,5303,1,3706946,33,2132169.0,550,5839115.0,6,0,0,0,0,0,0,1,0,0,0,530,608,1990,1,1,1,267,1,1,75454
